icd_code,icd_description,candidate_domain,similarity_score,rank_position,model_name,accepted_as_top1
7905,other nonspecific abnormal serum enzyme levels,Nutricao,0.31368207931518555,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7905,other nonspecific abnormal serum enzyme levels,Percepcao/Cognicao,0.29191818833351135,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
25541,glucocorticoid deficiency,Atividade/Repouso,0.3348795473575592,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
25541,glucocorticoid deficiency,Crescimento/Desenvolvimento,0.27591463923454285,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
25541,glucocorticoid deficiency,Enfrentamento/Tolerancia ao Estresse,0.2700881361961365,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
30590,"other, mixed, or unspecified drug abuse, unspecified",Enfrentamento/Tolerancia ao Estresse,0.3753931224346161,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
30590,"other, mixed, or unspecified drug abuse, unspecified",Percepcao/Cognicao,0.2376297414302826,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
30590,"other, mixed, or unspecified drug abuse, unspecified",Sexualidade,0.23127156496047974,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4148,other specified forms of chronic ischemic heart disease,Atividade/Repouso,0.6010442972183228,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4148,other specified forms of chronic ischemic heart disease,Percepcao/Cognicao,0.4346991777420044,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4148,other specified forms of chronic ischemic heart disease,Eliminacao e Troca,0.4053938388824463,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4779,"allergic rhinitis, cause unspecified",Seguranca/Protecao,0.3032352924346924,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4779,"allergic rhinitis, cause unspecified",Atividade/Repouso,0.2509991526603699,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4779,"allergic rhinitis, cause unspecified",Enfrentamento/Tolerancia ao Estresse,0.21234449744224548,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
61172,lump or mass in breast,Autopercepcao,0.30498161911964417,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
61172,lump or mass in breast,Conforto,0.18462346494197845,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
61172,lump or mass in breast,Percepcao/Cognicao,0.1842762678861618,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78052,"insomnia, unspecified",Nutricao,0.24198700487613678,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
78052,"insomnia, unspecified",Atividade/Repouso,0.22452402114868164,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78052,"insomnia, unspecified",Enfrentamento/Tolerancia ao Estresse,0.2118450403213501,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7842,"swelling, mass, or lump in head and neck",Percepcao/Cognicao,0.3879780173301697,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
7842,"swelling, mass, or lump in head and neck",Autopercepcao,0.28828561305999756,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7842,"swelling, mass, or lump in head and neck",Nutricao,0.28809624910354614,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
30390,"other and unspecified alcohol dependence, unspecified",Enfrentamento/Tolerancia ao Estresse,0.3116815686225891,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
30390,"other and unspecified alcohol dependence, unspecified",Eliminacao e Troca,0.21691718697547913,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
30390,"other and unspecified alcohol dependence, unspecified",Principios Vitais,0.1780855655670166,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4473,hyperplasia of renal artery,Eliminacao e Troca,0.3342445492744446,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4473,hyperplasia of renal artery,Nutricao,0.20147360861301422,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4473,hyperplasia of renal artery,Crescimento/Desenvolvimento,0.199128657579422,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
46400,acute laryngitis without mention of obstruction,Percepcao/Cognicao,0.21537962555885315,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
46400,acute laryngitis without mention of obstruction,Atividade/Repouso,0.18623003363609314,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
46400,acute laryngitis without mention of obstruction,Seguranca/Protecao,0.16267535090446472,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
73300,"osteoporosis, unspecified",Nutricao,0.23754116892814636,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
73300,"osteoporosis, unspecified",Atividade/Repouso,0.2365540862083435,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
73300,"osteoporosis, unspecified",Sexualidade,0.21887630224227905,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78061,fever presenting with conditions classified elsewhere,Conforto,0.3481234908103943,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
78061,fever presenting with conditions classified elsewhere,Atividade/Repouso,0.32100144028663635,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78061,fever presenting with conditions classified elsewhere,Percepcao/Cognicao,0.318949818611145,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
79092,abnormal coagulation profile,Atividade/Repouso,0.31301426887512207,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
79092,abnormal coagulation profile,Conforto,0.2797592580318451,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
79092,abnormal coagulation profile,Percepcao/Cognicao,0.2782577574253082,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8706,"accidental cut, puncture, perforation or hemorrhage during heart catheterization",Seguranca/Protecao,0.3984227180480957,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E8706,"accidental cut, puncture, perforation or hemorrhage during heart catheterization",Atividade/Repouso,0.3696148097515106,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E8706,"accidental cut, puncture, perforation or hemorrhage during heart catheterization",Percepcao/Cognicao,0.32768338918685913,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2869,other and unspecified coagulation defects,Percepcao/Cognicao,0.3358146548271179,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2869,other and unspecified coagulation defects,Eliminacao e Troca,0.3121987581253052,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2869,other and unspecified coagulation defects,Seguranca/Protecao,0.3075472116470337,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
3331,essential and other specified forms of tremor,Percepcao/Cognicao,0.3129732608795166,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
3331,essential and other specified forms of tremor,Atividade/Repouso,0.293221652507782,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
3331,essential and other specified forms of tremor,Enfrentamento/Tolerancia ao Estresse,0.2659478187561035,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
41189,"other acute and subacute forms of ischemic heart disease, other",Atividade/Repouso,0.5157375335693359,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
41189,"other acute and subacute forms of ischemic heart disease, other",Percepcao/Cognicao,0.45109426975250244,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
41189,"other acute and subacute forms of ischemic heart disease, other",Eliminacao e Troca,0.40348249673843384,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
431,intracerebral hemorrhage,Percepcao/Cognicao,0.41457825899124146,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
431,intracerebral hemorrhage,Seguranca/Protecao,0.2793304920196533,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
431,intracerebral hemorrhage,Nutricao,0.2058343142271042,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
5718,other chronic nonalcoholic liver disease,Eliminacao e Troca,0.41937780380249023,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
5718,other chronic nonalcoholic liver disease,Atividade/Repouso,0.32137513160705566,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
5718,other chronic nonalcoholic liver disease,Nutricao,0.2737313508987427,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
5939,unspecified disorder of kidney and ureter,Eliminacao e Troca,0.4874921441078186,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
5939,unspecified disorder of kidney and ureter,Nutricao,0.3201674222946167,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
5939,unspecified disorder of kidney and ureter,Percepcao/Cognicao,0.24877026677131653,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78829,other specified retention of urine,Eliminacao e Troca,0.42563551664352417,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
78829,other specified retention of urine,Nutricao,0.33335161209106445,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
78829,other specified retention of urine,Sexualidade,0.24919340014457703,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
99594,systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,Seguranca/Protecao,0.46556341648101807,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
99594,systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,Percepcao/Cognicao,0.3536989092826843,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
99594,systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,Atividade/Repouso,0.3457303047180176,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
20210,"mycosis fungoides, unspecified site, extranodal and solid organ sites",Seguranca/Protecao,0.28549179434776306,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
20210,"mycosis fungoides, unspecified site, extranodal and solid organ sites",Percepcao/Cognicao,0.27008193731307983,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
20210,"mycosis fungoides, unspecified site, extranodal and solid organ sites",Autopercepcao,0.22900766134262085,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2127,benign neoplasm of heart,Atividade/Repouso,0.26078319549560547,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2127,benign neoplasm of heart,Percepcao/Cognicao,0.2589159905910492,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2127,benign neoplasm of heart,Seguranca/Protecao,0.236858531832695,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4370,cerebral atherosclerosis,Percepcao/Cognicao,0.3282204866409302,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
4370,cerebral atherosclerosis,Atividade/Repouso,0.31014740467071533,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
4370,cerebral atherosclerosis,Sexualidade,0.2371322512626648,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
59970,"hematuria, unspecified",Eliminacao e Troca,0.2925530672073364,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
59970,"hematuria, unspecified",Nutricao,0.26601871848106384,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
59970,"hematuria, unspecified",Seguranca/Protecao,0.1761971414089203,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
6930,dermatitis due to drugs and medicines taken internally,Seguranca/Protecao,0.2455776482820511,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
6930,dermatitis due to drugs and medicines taken internally,Enfrentamento/Tolerancia ao Estresse,0.23426610231399536,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
6930,dermatitis due to drugs and medicines taken internally,Percepcao/Cognicao,0.22135964035987854,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7847,epistaxis,Enfrentamento/Tolerancia ao Estresse,0.24358665943145752,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
7847,epistaxis,Percepcao/Cognicao,0.21014678478240967,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
7847,epistaxis,Atividade/Repouso,0.20281483232975006,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V4364,car passenger injured in collision with van in traffic accident,Conforto,0.10554636269807816,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V4364,car passenger injured in collision with van in traffic accident,Percepcao/Cognicao,0.07967906445264816,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V4364,car passenger injured in collision with van in traffic accident,Enfrentamento/Tolerancia ao Estresse,0.07285292446613312,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V8537,"body mass index 37.0-37.9, adult",Atividade/Repouso,0.3187585473060608,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V8537,"body mass index 37.0-37.9, adult",Promocao da Saude,0.2567412257194519,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V8537,"body mass index 37.0-37.9, adult",Autopercepcao,0.24832968413829803,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V8542,"body mass index 45.0-49.9, adult",Conforto,0.25201869010925293,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V8542,"body mass index 45.0-49.9, adult",Papeis e Relacionamentos,0.22617772221565247,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V8542,"body mass index 45.0-49.9, adult",Atividade/Repouso,0.22276464104652405,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
1369,unspecified infectious and parasitic diseases,Seguranca/Protecao,0.36240261793136597,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
1369,unspecified infectious and parasitic diseases,Percepcao/Cognicao,0.33593839406967163,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
1369,unspecified infectious and parasitic diseases,Sexualidade,0.307672917842865,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
23871,essential thrombocythemia,Seguranca/Protecao,0.2736247777938843,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
23871,essential thrombocythemia,Atividade/Repouso,0.26626506447792053,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
23871,essential thrombocythemia,Crescimento/Desenvolvimento,0.26050102710723877,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
3682,diplopia,Percepcao/Cognicao,0.2883436679840088,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
3682,diplopia,Eliminacao e Troca,0.19763022661209106,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
3682,diplopia,Atividade/Repouso,0.19753776490688324,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
42769,other premature beats,Atividade/Repouso,0.3076884150505066,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
42769,other premature beats,Crescimento/Desenvolvimento,0.28182899951934814,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
42769,other premature beats,Conforto,0.21563656628131866,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
6929,"contact dermatitis and other eczema, unspecified cause",Seguranca/Protecao,0.32559239864349365,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
6929,"contact dermatitis and other eczema, unspecified cause",Percepcao/Cognicao,0.28968122601509094,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
6929,"contact dermatitis and other eczema, unspecified cause",Eliminacao e Troca,0.21744176745414734,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
70400,"alopecia, unspecified",Autopercepcao,0.19558145105838776,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
70400,"alopecia, unspecified",Seguranca/Protecao,0.19472432136535645,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
70400,"alopecia, unspecified",Nutricao,0.1750364899635315,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
72252,degeneration of lumbar or lumbosacral intervertebral disc,Percepcao/Cognicao,0.36884480714797974,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
72252,degeneration of lumbar or lumbosacral intervertebral disc,Eliminacao e Troca,0.32354387640953064,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
72252,degeneration of lumbar or lumbosacral intervertebral disc,Atividade/Repouso,0.3189391493797302,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
72889,"other disorders of muscle, ligament, and fascia",Eliminacao e Troca,0.40401673316955566,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
72889,"other disorders of muscle, ligament, and fascia",Atividade/Repouso,0.3972555696964264,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
72889,"other disorders of muscle, ligament, and fascia",Conforto,0.3647136688232422,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V1254,"personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits",Percepcao/Cognicao,0.35621511936187744,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V1254,"personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits",Seguranca/Protecao,0.16303938627243042,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V1254,"personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits",Enfrentamento/Tolerancia ao Estresse,0.12446410953998566,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V600,driver of heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident,Seguranca/Protecao,0.1459401249885559,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V600,driver of heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident,Atividade/Repouso,0.14258547127246857,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V600,driver of heavy transport vehicle injured in collision with pedestrian or animal in nontraffic accident,Percepcao/Cognicao,0.10319778323173523,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2252,benign neoplasm of cerebral meninges,Percepcao/Cognicao,0.33361658453941345,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
2252,benign neoplasm of cerebral meninges,Nutricao,0.23857161402702332,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
2252,benign neoplasm of cerebral meninges,Crescimento/Desenvolvimento,0.2324237823486328,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
45182,phlebitis and thrombophlebitis of superficial veins of upper extremities,Seguranca/Protecao,0.30761775374412537,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
45182,phlebitis and thrombophlebitis of superficial veins of upper extremities,Percepcao/Cognicao,0.25916558504104614,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
45182,phlebitis and thrombophlebitis of superficial veins of upper extremities,Eliminacao e Troca,0.23433145880699158,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E9600,unarmed fight or brawl,Seguranca/Protecao,0.08865326642990112,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E9600,unarmed fight or brawl,Crescimento/Desenvolvimento,0.08041325211524963,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E9600,unarmed fight or brawl,Autopercepcao,0.024327987805008888,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
V446,car passenger injured in collision with heavy transport vehicle or bus in traffic accident,Percepcao/Cognicao,0.16498930752277374,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
V446,car passenger injured in collision with heavy transport vehicle or bus in traffic accident,Enfrentamento/Tolerancia ao Estresse,0.13361579179763794,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
